Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age Group,Tenure Group,Income Group
28,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1296,Male,1,Laboratory Technician,4,Married,3867,1,Yes,12,3,2,2,3,2,2,2,2,Adult,0-2 Years,Low
51,No,Travel_Frequently,Research & Development,6,Medical,1,1297,Female,1,Laboratory Technician,3,Single,2838,0,No,14,3,2,8,2,7,0,7,7,Elder,6-10 Years,Low
30,No,Non-Travel,Research & Development,9,Medical,1,1298,Female,2,Manufacturing Director,3,Single,4695,7,Yes,18,3,3,10,3,8,4,1,7,Adult,6-10 Years,Low
29,Yes,Travel_Rarely,Research & Development,7,Technical Degree,1,1299,Female,1,Laboratory Technician,3,Divorced,3339,3,Yes,13,3,1,10,3,7,7,7,7,Adult,6-10 Years,Low
28,No,Travel_Rarely,Research & Development,1,Technical Degree,1,1301,Male,1,Research Scientist,1,Single,2080,2,No,11,3,2,5,2,3,2,1,2,Adult,3-5 Years,Low
25,No,Travel_Rarely,Research & Development,1,Medical,1,1303,Female,1,Research Scientist,2,Single,2096,1,No,18,3,4,2,2,2,2,2,1,Adult,0-2 Years,Low
32,No,Travel_Rarely,Sales,8,Medical,1,1304,Male,2,Sales Executive,4,Married,6209,1,No,15,3,3,10,4,10,7,0,8,Adult,6-10 Years,Medium
45,No,Travel_Frequently,Research & Development,25,Medical,1,1306,Female,5,Manager,2,Single,18061,3,No,22,4,3,22,3,0,0,0,0,Elder,0-2 Years,High
39,No,Travel_Rarely,Research & Development,13,Medical,1,1307,Female,4,Manager,2,Divorced,17123,6,Yes,13,3,4,21,3,19,9,15,2,Adult,10+ Years,High
58,No,Travel_Rarely,Research & Development,23,Life Sciences,1,1308,Male,1,Research Scientist,3,Divorced,2372,1,No,12,3,4,2,3,2,2,2,2,Elder,0-2 Years,Low
32,Yes,Travel_Rarely,Research & Development,7,Life Sciences,1,1309,Male,2,Laboratory Technician,3,Married,4883,1,No,18,3,1,10,3,10,4,1,1,Adult,6-10 Years,Low
39,Yes,Travel_Rarely,Research & Development,23,Medical,1,1310,Male,1,Research Scientist,1,Single,3904,0,No,13,3,1,6,3,5,2,0,3,Adult,3-5 Years,Low
30,No,Travel_Rarely,Research & Development,6,Technical Degree,1,1311,Female,2,Laboratory Technician,4,Married,4627,0,No,12,3,1,10,3,9,2,6,7,Adult,6-10 Years,Low
36,No,Travel_Rarely,Research & Development,10,Technical Degree,1,1312,Female,3,Healthcare Representative,3,Married,7094,3,No,12,3,1,10,3,7,7,1,7,Adult,6-10 Years,Medium
46,No,Travel_Rarely,Human Resources,1,Life Sciences,1,1314,Female,1,Human Resources,1,Single,3423,6,No,12,3,3,10,4,7,6,5,7,Elder,6-10 Years,Low
28,No,Non-Travel,Research & Development,1,Life Sciences,1,1315,Female,2,Laboratory Technician,4,Married,6674,0,No,11,3,1,10,3,9,8,7,5,Adult,6-10 Years,Medium
50,No,Travel_Rarely,Research & Development,28,Life Sciences,1,1317,Female,4,Research Director,1,Married,16880,4,Yes,11,3,2,25,3,3,2,1,2,Elder,3-5 Years,High
40,Yes,Travel_Rarely,Sales,25,Marketing,1,1318,Male,3,Sales Executive,2,Single,9094,2,Yes,12,3,3,9,3,5,4,1,0,Adult,3-5 Years,Medium
52,Yes,Travel_Rarely,Sales,5,Life Sciences,1,1319,Male,3,Sales Executive,2,Single,8446,9,Yes,19,3,3,10,2,8,7,7,7,Elder,6-10 Years,Medium
30,No,Travel_Rarely,Research & Development,17,Medical,1,1321,Female,3,Manager,1,Married,11916,1,Yes,23,4,4,9,3,9,1,0,8,Adult,6-10 Years,High
39,No,Travel_Rarely,Research & Development,18,Life Sciences,1,1322,Male,2,Manufacturing Director,3,Single,4534,0,No,11,3,1,9,3,8,7,1,7,Adult,6-10 Years,Low
31,No,Non-Travel,Sales,2,Life Sciences,1,1324,Female,3,Sales Executive,3,Divorced,9852,1,Yes,19,3,1,10,2,10,8,9,6,Adult,6-10 Years,Medium
41,No,Non-Travel,Sales,10,Medical,1,1329,Male,2,Sales Executive,2,Single,6151,1,No,13,3,1,19,3,19,2,11,9,Adult,10+ Years,Medium
31,Yes,Travel_Frequently,Sales,1,Life Sciences,1,1331,Female,1,Sales Representative,2,Single,2302,1,Yes,11,3,1,3,4,3,2,2,2,Adult,3-5 Years,Low
44,Yes,Travel_Rarely,Research & Development,3,Life Sciences,1,1333,Male,1,Laboratory Technician,1,Married,2362,4,No,12,3,3,10,4,3,2,1,2,Adult,3-5 Years,Low
42,No,Non-Travel,Research & Development,2,Life Sciences,1,1334,Male,4,Manager,3,Married,17861,0,Yes,13,3,4,21,2,20,8,2,10,Adult,10+ Years,High
55,No,Travel_Rarely,Research & Development,2,Medical,1,1336,Female,5,Manager,3,Married,19187,4,No,14,3,4,23,3,19,9,9,11,Elder,10+ Years,High
56,No,Travel_Rarely,Human Resources,8,Life Sciences,1,1338,Male,5,Manager,2,Single,19717,6,No,14,3,1,36,3,7,3,7,7,Elder,6-10 Years,High
40,No,Non-Travel,Research & Development,16,Life Sciences,1,1340,Male,1,Research Scientist,3,Divorced,3544,9,No,16,3,2,6,3,4,2,0,0,Adult,3-5 Years,Low
34,No,Travel_Rarely,Research & Development,9,Life Sciences,1,1344,Male,3,Healthcare Representative,4,Divorced,8500,0,No,11,3,4,10,2,9,7,1,6,Adult,6-10 Years,Medium
40,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1346,Male,2,Research Scientist,4,Single,4661,1,No,13,3,3,9,3,9,8,8,8,Adult,6-10 Years,Low
41,No,Travel_Frequently,Sales,1,Marketing,1,1349,Female,2,Sales Executive,1,Divorced,4103,0,No,17,3,4,10,3,9,3,1,7,Adult,6-10 Years,Low
35,No,Travel_Frequently,Research & Development,4,Life Sciences,1,1350,Male,2,Research Scientist,3,Single,4249,1,Yes,11,3,2,9,3,9,6,1,1,Adult,6-10 Years,Low
51,No,Travel_Rarely,Human Resources,5,Life Sciences,1,1352,Male,4,Manager,2,Divorced,14026,1,Yes,11,3,2,33,3,33,9,0,10,Elder,10+ Years,High
38,No,Travel_Rarely,Sales,2,Life Sciences,1,1355,Female,2,Sales Executive,1,Divorced,6893,3,No,15,3,4,11,3,7,7,1,7,Adult,6-10 Years,Medium
34,No,Travel_Rarely,Sales,15,Medical,1,1356,Female,2,Sales Executive,1,Single,6125,1,No,12,3,4,10,4,10,8,9,6,Adult,6-10 Years,Medium
25,No,Travel_Rarely,Research & Development,19,Medical,1,1358,Male,1,Laboratory Technician,4,Married,3669,3,No,11,3,3,7,2,3,2,1,2,Adult,3-5 Years,Low
58,Yes,Travel_Rarely,Research & Development,7,Medical,1,1360,Female,3,Manufacturing Director,1,Married,10008,7,Yes,14,3,4,31,2,10,9,5,9,Elder,6-10 Years,High
40,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1361,Male,1,Laboratory Technician,2,Married,2387,3,No,22,4,3,7,3,4,2,0,3,Adult,3-5 Years,Low
36,No,Travel_Frequently,Sales,7,Marketing,1,1362,Female,2,Sales Executive,1,Married,4639,2,No,16,3,4,17,2,15,7,6,13,Adult,10+ Years,Low
48,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1363,Male,3,Manufacturing Director,4,Single,7898,1,No,11,3,3,11,3,10,9,0,8,Elder,6-10 Years,Medium
27,No,Travel_Rarely,Sales,11,Medical,1,1364,Female,1,Sales Representative,4,Married,2534,8,No,14,3,2,5,3,1,0,0,0,Adult,0-2 Years,Low
51,No,Travel_Rarely,Research & Development,11,Technical Degree,1,1367,Female,4,Manufacturing Director,2,Single,13142,3,No,16,3,2,29,2,5,2,0,3,Elder,3-5 Years,High
18,No,Non-Travel,Research & Development,1,Life Sciences,1,1368,Female,1,Laboratory Technician,4,Single,1611,1,No,15,3,3,0,4,0,0,0,0,Young Adult,0-2 Years,Low
35,No,Travel_Rarely,Research & Development,1,Medical,1,1369,Female,2,Laboratory Technician,4,Married,5363,0,No,12,3,2,10,3,9,7,0,0,Adult,6-10 Years,Medium
27,No,Travel_Frequently,Sales,2,Life Sciences,1,1371,Male,2,Sales Executive,4,Single,5071,3,No,20,4,2,8,3,6,2,0,0,Adult,6-10 Years,Medium
55,Yes,Travel_Rarely,Sales,13,Marketing,1,1372,Male,4,Sales Executive,3,Single,13695,6,Yes,17,3,3,24,2,19,7,3,8,Elder,10+ Years,High
56,No,Travel_Rarely,Research & Development,23,Life Sciences,1,1373,Male,4,Manufacturing Director,2,Married,13402,4,Yes,12,3,1,33,3,19,16,15,9,Elder,10+ Years,High
34,No,Non-Travel,Research & Development,26,Technical Degree,1,1374,Female,1,Research Scientist,3,Divorced,2029,1,No,20,4,3,5,3,5,4,0,0,Adult,3-5 Years,Low
40,No,Travel_Rarely,Research & Development,2,Medical,1,1375,Female,2,Healthcare Representative,3,Divorced,6377,5,No,20,4,2,15,3,12,11,11,8,Adult,10+ Years,Medium
34,No,Travel_Rarely,Research & Development,29,Medical,1,1377,Male,2,Laboratory Technician,3,Married,5429,4,No,13,3,1,10,3,8,7,7,7,Adult,6-10 Years,Medium
31,Yes,Travel_Frequently,Sales,2,Life Sciences,1,1379,Female,1,Sales Representative,4,Single,2785,7,No,14,3,3,3,4,1,0,0,0,Adult,0-2 Years,Low
35,Yes,Travel_Frequently,Sales,18,Marketing,1,1380,Female,2,Sales Executive,3,Married,4614,0,Yes,18,3,3,5,2,4,2,3,2,Adult,3-5 Years,Low
38,No,Travel_Frequently,Research & Development,7,Life Sciences,1,1382,Male,1,Research Scientist,3,Divorced,2610,1,No,11,3,4,4,3,4,2,0,3,Adult,3-5 Years,Low
34,No,Travel_Rarely,Research & Development,2,Technical Degree,1,1383,Female,2,Healthcare Representative,4,Single,6687,1,No,11,3,4,14,4,14,11,4,11,Adult,10+ Years,Medium
28,No,Travel_Rarely,Sales,26,Life Sciences,1,1387,Male,2,Sales Executive,1,Married,4724,1,No,11,3,3,5,3,5,3,0,4,Adult,3-5 Years,Low
31,Yes,Travel_Rarely,Research & Development,22,Medical,1,1389,Male,2,Manufacturing Director,3,Married,6179,1,Yes,15,3,4,10,2,10,2,6,7,Adult,6-10 Years,Medium
39,No,Travel_Rarely,Sales,21,Life Sciences,1,1390,Male,2,Sales Executive,4,Married,6120,3,Yes,12,3,4,8,4,5,4,1,4,Adult,3-5 Years,Medium
51,No,Travel_Frequently,Sales,2,Marketing,1,1391,Male,3,Sales Executive,2,Married,10596,2,No,11,3,2,14,3,4,2,3,2,Elder,3-5 Years,High
41,No,Travel_Frequently,Research & Development,22,Life Sciences,1,1392,Female,2,Research Scientist,4,Divorced,5467,3,Yes,14,3,1,12,2,6,2,3,3,Adult,6-10 Years,Medium
37,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1394,Male,1,Research Scientist,3,Married,2996,7,Yes,15,3,4,8,3,6,4,1,3,Adult,6-10 Years,Low
33,No,Travel_Frequently,Sales,5,Life Sciences,1,1395,Male,2,Sales Executive,4,Married,9998,6,No,13,3,1,8,4,5,4,1,2,Adult,3-5 Years,Medium
32,No,Travel_Rarely,Sales,2,Marketing,1,1396,Male,2,Sales Executive,2,Married,4078,0,Yes,13,3,1,4,2,3,2,1,2,Adult,3-5 Years,Low
39,No,Non-Travel,Research & Development,25,Life Sciences,1,1397,Male,3,Healthcare Representative,3,Married,10920,3,No,21,4,2,13,3,6,4,0,5,Adult,6-10 Years,High
25,No,Travel_Rarely,Sales,18,Life Sciences,1,1399,Male,2,Sales Executive,3,Married,6232,2,No,11,3,2,6,2,3,2,1,2,Adult,3-5 Years,Medium
52,No,Travel_Frequently,Research & Development,28,Medical,1,1401,Female,4,Manufacturing Director,3,Married,13247,2,Yes,11,3,2,24,2,5,3,0,2,Elder,3-5 Years,High
43,No,Travel_Rarely,Research & Development,6,Medical,1,1402,Female,2,Research Scientist,3,Single,4081,1,Yes,14,3,1,20,1,20,7,1,8,Adult,10+ Years,Low
27,No,Travel_Rarely,Sales,10,Marketing,1,1403,Female,2,Sales Executive,4,Married,5769,1,Yes,11,3,4,6,3,6,2,4,4,Adult,6-10 Years,Medium
27,Yes,Travel_Rarely,Research & Development,17,Life Sciences,1,1405,Female,1,Research Scientist,3,Single,2394,1,Yes,13,3,4,8,3,8,2,7,7,Adult,6-10 Years,Low
26,No,Travel_Rarely,Research & Development,2,Medical,1,1407,Male,1,Research Scientist,4,Single,3904,0,No,12,3,4,5,3,4,3,1,1,Adult,3-5 Years,Low
42,No,Travel_Rarely,Human Resources,10,Human Resources,1,1408,Female,4,Manager,1,Married,16799,0,No,14,3,3,21,3,20,7,0,9,Adult,10+ Years,High
52,No,Travel_Rarely,Research & Development,8,Other,1,1409,Female,1,Laboratory Technician,1,Married,2950,9,No,13,3,3,12,1,5,4,0,4,Elder,3-5 Years,Low
37,No,Travel_Rarely,Research & Development,11,Medical,1,1411,Female,1,Laboratory Technician,3,Single,3629,4,No,18,3,1,8,3,3,2,0,2,Adult,3-5 Years,Low
35,No,Travel_Frequently,Research & Development,18,Life Sciences,1,1412,Male,3,Manufacturing Director,4,Single,9362,2,No,11,3,3,10,3,2,2,2,2,Adult,0-2 Years,Medium
25,No,Travel_Rarely,Research & Development,1,Technical Degree,1,1415,Male,1,Laboratory Technician,4,Married,3229,4,No,11,3,2,7,2,3,2,0,2,Adult,3-5 Years,Low
26,No,Travel_Rarely,Research & Development,7,Other,1,1417,Male,1,Laboratory Technician,1,Single,3578,0,No,12,3,4,8,3,7,7,0,7,Adult,6-10 Years,Low
29,No,Travel_Rarely,Human Resources,17,Other,1,1419,Male,3,Human Resources,1,Single,7988,1,No,13,3,1,10,2,10,9,0,9,Adult,6-10 Years,Medium
49,Yes,Travel_Frequently,Research & Development,28,Life Sciences,1,1420,Male,2,Laboratory Technician,1,Single,4284,3,No,20,4,1,20,3,4,3,1,3,Elder,3-5 Years,Low
29,Yes,Travel_Frequently,Research & Development,14,Other,1,1421,Female,3,Healthcare Representative,4,Single,7553,0,Yes,12,3,1,9,3,8,7,7,7,Adult,6-10 Years,Medium
54,No,Travel_Rarely,Research & Development,1,Medical,1,1422,Female,4,Research Director,4,Single,17328,6,No,19,3,4,29,2,20,7,12,7,Elder,10+ Years,High
58,No,Travel_Rarely,Research & Development,1,Medical,1,1423,Female,5,Research Director,1,Married,19701,3,Yes,21,4,3,32,3,9,8,1,5,Elder,6-10 Years,High
55,No,Travel_Rarely,Research & Development,1,Medical,1,1424,Male,4,Research Director,4,Divorced,14732,2,No,13,3,4,31,4,7,7,0,0,Elder,6-10 Years,High
36,No,Travel_Rarely,Sales,3,Marketing,1,1425,Female,2,Sales Executive,2,Single,9278,3,Yes,16,3,4,15,3,5,4,0,1,Adult,3-5 Years,Medium
31,Yes,Travel_Frequently,Sales,1,Life Sciences,1,1427,Female,1,Sales Representative,3,Single,1359,1,No,12,3,2,1,3,1,0,0,0,Adult,0-2 Years,Low
30,No,Travel_Rarely,Sales,7,Marketing,1,1428,Female,2,Sales Executive,1,Divorced,4779,7,No,14,3,2,8,3,3,2,0,2,Adult,3-5 Years,Low
31,No,Travel_Rarely,Research & Development,8,Life Sciences,1,1430,Female,4,Research Director,2,Single,16422,3,No,11,3,3,9,4,3,2,1,0,Adult,3-5 Years,High
34,No,Travel_Frequently,Research & Development,1,Other,1,1431,Male,1,Research Scientist,1,Divorced,2996,5,No,14,3,3,10,3,4,3,1,3,Adult,3-5 Years,Low
31,Yes,Travel_Rarely,Research & Development,8,Life Sciences,1,1433,Female,1,Research Scientist,2,Single,1261,1,No,12,3,3,1,4,1,0,0,0,Adult,0-2 Years,Low
27,No,Travel_Rarely,Research & Development,11,Life Sciences,1,1434,Male,1,Laboratory Technician,1,Married,2099,0,No,14,3,2,6,4,5,0,1,4,Adult,3-5 Years,Low
36,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1435,Male,2,Laboratory Technician,4,Single,5810,1,No,16,3,3,10,2,10,4,1,8,Adult,6-10 Years,Medium
36,No,Travel_Rarely,Sales,16,Marketing,1,1436,Female,2,Sales Executive,1,Married,5647,4,No,13,3,1,11,2,3,2,0,2,Adult,3-5 Years,Medium
47,No,Travel_Rarely,Research & Development,1,Technical Degree,1,1438,Male,1,Research Scientist,4,Married,3420,7,No,12,3,3,17,2,6,5,1,2,Elder,6-10 Years,Low
25,Yes,Travel_Rarely,Sales,9,Life Sciences,1,1439,Male,1,Sales Representative,1,Married,4400,3,No,12,3,1,6,3,3,2,2,2,Adult,3-5 Years,Low
37,No,Non-Travel,Research & Development,5,Technical Degree,1,1440,Male,1,Laboratory Technician,3,Single,3500,0,No,14,3,1,7,1,6,5,1,3,Adult,6-10 Years,Low
56,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1441,Female,1,Research Scientist,1,Married,2066,2,No,22,4,4,5,4,3,2,1,0,Elder,3-5 Years,Low
47,No,Travel_Rarely,Research & Development,2,Medical,1,1443,Female,4,Research Director,3,Married,17169,3,No,19,3,2,26,4,20,17,5,6,Elder,10+ Years,High
24,No,Travel_Rarely,Sales,4,Medical,1,1445,Female,2,Sales Executive,3,Married,4162,1,Yes,12,3,3,5,3,5,4,0,3,Young Adult,3-5 Years,Low
32,No,Travel_Rarely,Sales,7,Marketing,1,1446,Male,2,Sales Executive,4,Married,9204,4,No,12,3,3,7,2,4,3,0,3,Adult,3-5 Years,Medium
34,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1447,Female,1,Laboratory Technician,2,Married,3294,5,No,17,3,1,7,2,5,4,0,2,Adult,3-5 Years,Low
41,No,Travel_Rarely,Research & Development,5,Medical,1,1448,Male,1,Research Scientist,3,Married,2127,2,Yes,12,3,1,7,2,4,2,0,3,Adult,3-5 Years,Low
40,No,Non-Travel,Research & Development,9,Other,1,1449,Male,2,Laboratory Technician,3,Divorced,3975,3,No,11,3,3,11,4,8,7,0,7,Adult,6-10 Years,Low
31,No,Travel_Rarely,Sales,8,Life Sciences,1,1453,Male,3,Sales Executive,4,Divorced,10793,1,No,18,3,1,13,3,13,7,9,9,Adult,10+ Years,High
46,Yes,Travel_Rarely,Sales,9,Marketing,1,1457,Male,3,Sales Executive,4,Divorced,10096,4,No,11,3,1,28,4,7,7,4,3,Elder,6-10 Years,High
39,Yes,Non-Travel,Research & Development,2,Life Sciences,1,1458,Female,1,Laboratory Technician,1,Single,3646,2,Yes,23,4,2,11,4,1,0,0,0,Adult,0-2 Years,Low
31,Yes,Travel_Frequently,Research & Development,1,Life Sciences,1,1459,Female,3,Manufacturing Director,2,Single,7446,1,No,11,3,1,10,3,10,8,4,7,Adult,6-10 Years,Medium
45,No,Travel_Rarely,Research & Development,20,Medical,1,1460,Male,3,Healthcare Representative,1,Divorced,10851,2,Yes,18,3,2,24,3,7,7,0,7,Elder,6-10 Years,High
31,No,Travel_Rarely,Human Resources,8,Medical,1,1461,Female,1,Human Resources,2,Single,2109,9,No,18,3,4,8,3,3,2,0,2,Adult,3-5 Years,Low
31,Yes,Travel_Frequently,Research & Development,2,Life Sciences,1,1464,Male,1,Laboratory Technician,4,Married,3722,6,Yes,13,3,3,7,1,2,2,2,2,Adult,0-2 Years,Low
45,No,Travel_Rarely,Research & Development,29,Technical Degree,1,1465,Male,3,Manufacturing Director,4,Married,9380,4,Yes,18,3,4,10,4,3,1,1,2,Elder,3-5 Years,Medium
48,No,Travel_Rarely,Sales,7,Marketing,1,1466,Male,2,Sales Executive,1,Divorced,5486,4,No,11,3,1,15,3,2,2,2,2,Elder,0-2 Years,Medium
34,Yes,Travel_Rarely,Human Resources,9,Technical Degree,1,1467,Female,1,Human Resources,3,Married,2742,1,No,15,3,4,2,3,2,2,2,2,Adult,0-2 Years,Low
40,No,Non-Travel,Research & Development,8,Medical,1,1468,Male,3,Research Director,2,Divorced,13757,2,No,11,3,3,16,3,9,8,4,8,Adult,6-10 Years,High
28,No,Travel_Rarely,Sales,5,Medical,1,1469,Male,2,Sales Executive,1,Single,8463,0,No,18,3,4,6,3,5,4,1,3,Adult,3-5 Years,Medium
44,No,Non-Travel,Research & Development,5,Life Sciences,1,1471,Male,1,Laboratory Technician,3,Single,3162,3,No,14,3,4,7,3,5,2,0,3,Adult,3-5 Years,Low
53,No,Travel_Rarely,Research & Development,2,Medical,1,1472,Male,4,Research Director,2,Single,16598,4,No,12,3,2,35,2,9,8,8,8,Elder,6-10 Years,High
49,No,Travel_Rarely,Research & Development,5,Technical Degree,1,1473,Male,2,Healthcare Representative,3,Married,6651,2,No,14,3,2,20,2,3,2,1,2,Elder,3-5 Years,Medium
40,No,Travel_Rarely,Research & Development,2,Medical,1,1474,Male,1,Research Scientist,3,Divorced,2345,2,No,14,3,3,8,4,3,1,1,2,Adult,3-5 Years,Low
44,No,Travel_Rarely,Research & Development,20,Life Sciences,1,1475,Male,1,Research Scientist,2,Single,3420,1,No,13,3,3,6,2,5,2,1,3,Adult,3-5 Years,Low
33,No,Travel_Frequently,Sales,7,Medical,1,1477,Male,2,Sales Executive,1,Married,4373,0,No,14,3,1,5,3,4,3,0,3,Adult,3-5 Years,Low
34,No,Travel_Rarely,Sales,3,Other,1,1478,Male,2,Sales Executive,1,Single,4759,3,No,18,3,4,15,3,13,9,3,12,Adult,10+ Years,Low
30,No,Travel_Rarely,Sales,16,Life Sciences,1,1479,Male,2,Sales Executive,3,Married,5301,8,No,15,3,3,4,2,2,1,2,2,Adult,0-2 Years,Medium
42,No,Travel_Frequently,Research & Development,9,Medical,1,1480,Female,1,Laboratory Technician,4,Single,3673,1,No,13,3,3,12,3,12,9,5,8,Adult,10+ Years,Low
44,No,Travel_Frequently,Sales,1,Marketing,1,1481,Female,2,Sales Executive,3,Married,4768,7,No,12,3,3,11,2,1,0,0,0,Adult,0-2 Years,Low
30,No,Non-Travel,Research & Development,7,Technical Degree,1,1482,Male,1,Research Scientist,3,Divorced,1274,1,No,13,3,2,1,2,1,0,0,0,Adult,0-2 Years,Low
57,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1483,Male,2,Research Scientist,3,Married,4900,0,No,24,4,1,13,2,12,9,2,8,Elder,10+ Years,Low
49,No,Travel_Rarely,Research & Development,7,Life Sciences,1,1484,Male,3,Healthcare Representative,2,Divorced,10466,3,No,14,3,2,29,3,8,7,0,7,Elder,6-10 Years,High
34,No,Travel_Frequently,Research & Development,15,Medical,1,1485,Male,4,Research Director,1,Divorced,17007,7,No,14,3,4,16,2,14,8,6,9,Adult,10+ Years,High
28,Yes,Travel_Frequently,Sales,1,Technical Degree,1,1486,Male,1,Sales Representative,3,Married,2909,3,No,15,3,4,5,4,3,2,1,2,Adult,3-5 Years,Low
29,Yes,Travel_Frequently,Sales,13,Technical Degree,1,1487,Female,2,Sales Executive,2,Single,5765,5,No,11,3,1,7,1,5,3,0,0,Adult,3-5 Years,Medium
34,Yes,Travel_Rarely,Sales,24,Medical,1,1489,Female,2,Sales Executive,2,Single,4599,0,Yes,23,4,3,16,4,15,9,10,10,Adult,10+ Years,Low
35,No,Travel_Rarely,Sales,7,Life Sciences,1,1492,Male,1,Sales Representative,3,Married,2404,1,No,13,3,1,1,3,1,0,0,0,Adult,0-2 Years,Low
24,Yes,Travel_Frequently,Research & Development,9,Medical,1,1494,Male,1,Laboratory Technician,1,Single,3172,2,Yes,11,3,3,4,2,0,0,0,0,Young Adult,0-2 Years,Low
24,No,Non-Travel,Sales,13,Life Sciences,1,1495,Female,1,Sales Representative,2,Married,2033,1,No,13,3,3,1,3,1,0,0,0,Young Adult,0-2 Years,Low
44,No,Travel_Frequently,Research & Development,2,Medical,1,1496,Male,3,Manufacturing Director,3,Single,10209,5,Yes,18,3,2,16,2,2,2,2,2,Adult,0-2 Years,High
29,No,Travel_Rarely,Sales,19,Life Sciences,1,1497,Male,2,Sales Executive,3,Divorced,8620,1,No,14,3,3,10,3,10,7,0,4,Adult,6-10 Years,Medium
30,No,Travel_Rarely,Human Resources,1,Life Sciences,1,1499,Male,1,Human Resources,3,Divorced,2064,0,No,21,4,1,6,4,5,3,1,3,Adult,3-5 Years,Low
55,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1501,Male,2,Healthcare Representative,3,Married,4035,0,Yes,16,3,2,4,3,3,2,1,2,Elder,3-5 Years,Low
33,No,Travel_Rarely,Research & Development,4,Medical,1,1502,Female,1,Laboratory Technician,2,Married,3838,8,No,11,3,4,8,3,5,4,0,2,Adult,3-5 Years,Low
47,No,Travel_Rarely,Sales,14,Medical,1,1503,Female,2,Sales Executive,3,Married,4591,3,Yes,17,3,3,11,2,5,4,1,2,Elder,3-5 Years,Low
28,Yes,Travel_Frequently,Research & Development,2,Medical,1,1504,Male,1,Laboratory Technician,1,Single,2561,7,No,11,3,3,8,2,0,0,0,0,Adult,0-2 Years,Low
28,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1506,Male,1,Research Scientist,3,Divorced,1563,1,No,14,3,4,1,1,1,0,0,0,Adult,0-2 Years,Low
28,No,Travel_Frequently,Sales,7,Life Sciences,1,1507,Male,2,Sales Executive,1,Single,4898,0,No,14,3,4,5,3,4,2,1,3,Adult,3-5 Years,Low
49,No,Travel_Rarely,Research & Development,3,Medical,1,1509,Female,2,Laboratory Technician,1,Married,4789,4,No,25,4,1,10,3,3,2,1,2,Elder,3-5 Years,Low
29,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1513,Female,1,Laboratory Technician,2,Married,3180,0,No,13,3,3,4,3,3,2,0,2,Adult,3-5 Years,Low
28,No,Travel_Rarely,Research & Development,29,Life Sciences,1,1514,Male,2,Manufacturing Director,2,Married,6549,1,No,14,3,2,8,2,8,6,1,7,Adult,6-10 Years,Medium
33,No,Travel_Rarely,Research & Development,8,Life Sciences,1,1515,Male,2,Healthcare Representative,3,Single,6388,2,Yes,17,3,1,14,3,0,0,0,0,Adult,0-2 Years,Medium
